Date,Open,High,Low,Close,Volume,Market Capacity
2019-09-23,1.0,1.01,1.0,1.0,18747409475.0,4118512107.0
2019-09-22,1.0,1.01,1.0,1.0,16627445896.0,4118866621.0
2019-09-21,1.0,1.01,1.0,1.0,16319022643.0,4117713822.0
2019-09-20,1.0,1.01,1.0,1.0,18113214694.0,4111952092.0
2019-09-19,1.01,1.02,1.0,1.0,24952094604.0,4120322200.0
2019-09-18,1.01,1.01,1.0,1.0,20444983557.0,4128128247.0
2019-09-17,1.0,1.01,1.0,1.0,19476441246.0,4128114452.0
2019-09-16,1.0,1.01,1.0,1.0,17893377310.0,4114723986.0
2019-09-15,1.0,1.01,1.0,1.0,14415596813.0,4123580642.0
2019-09-14,1.0,1.01,1.0,1.0,16159387143.0,4114222770.0
2019-09-13,1.0,1.01,1.0,1.0,15996355710.0,4097467740.0
2019-09-12,1.0,1.01,1.0,1.0,16402248661.0,4101324783.0
2019-09-11,1.0,1.01,0.99,1.0,18377750474.0,4098035281.0
2019-09-10,1.0,1.01,1.0,1.0,17017654802.0,4087401867.0
2019-09-09,1.0,1.01,0.99,1.0,20257637729.0,4086341063.0
2019-09-08,1.01,1.02,1.0,1.01,16261435450.0,4092580762.0
2019-09-07,1.0,1.01,1.0,1.01,17519761214.0,4076795700.0
2019-09-06,1.0,1.02,1.0,1.0,21625818728.0,4066603136.0
2019-09-05,1.0,1.01,1.0,1.0,16117656384.0,4039613908.0
2019-09-04,1.0,1.01,1.0,1.0,17773100138.0,4035748884.0
2019-09-03,1.0,1.01,1.0,1.0,20961149310.0,4036034882.0
2019-09-02,1.0,1.01,1.0,1.0,19393673770.0,4019029082.0
2019-09-01,1.0,1.01,1.0,1.0,13692453817.0,4026198550.0
2019-08-31,1.0,1.01,1.0,1.0,13595017430.0,4022874816.0
2019-08-30,1.0,1.01,1.0,1.0,15743697557.0,4016648657.0
2019-08-29,1.0,1.0,0.99,1.0,19588460309.0,4016076899.0
2019-08-28,1.0,1.02,1.0,1.0,20067236222.0,3993337718.0
2019-08-27,1.0,1.0,0.99,1.0,15741344309.0,4051946618.0
2019-08-26,1.0,1.01,0.99,1.0,20439272588.0,4061567312.0
2019-08-25,1.0,1.01,1.0,1.0,15701077262.0,4047319907.0
2019-08-24,1.0,1.01,0.99,1.0,16855228119.0,4059783763.0
2019-08-23,1.0,1.01,1.0,1.0,17469694439.0,4064927506.0
2019-08-22,0.99,1.02,0.99,1.0,19233722241.0,4055957258.0
2019-08-21,1.0,1.01,0.99,0.99,21391478351.0,4021552170.0
2019-08-20,1.0,1.01,1.0,1.0,16172223852.0,4045850196.0
2019-08-19,1.0,1.01,1.0,1.0,16811861913.0,4060897533.0
2019-08-18,1.0,1.01,1.0,1.0,14364172776.0,4057444466.0
2019-08-17,1.0,1.01,0.99,1.0,14226877438.0,4047320852.0
2019-08-16,1.0,1.01,0.99,1.0,20270456793.0,4053428776.0
2019-08-15,0.99,1.01,0.99,1.0,24671808089.0,4053746971.0
2019-08-14,1.0,1.01,0.99,0.99,20899800562.0,4015336888.0
2019-08-13,1.0,1.0,0.99,1.0,16990669408.0,4029041082.0
